country_name,year,population,cancer_name,new_cases/deaths,total_cases,cumulative_risk,measure,air_pollution,alcohol_use,gdp_per_capita,uhc_index,obesity_rate,tobacco_use,rate
Sweden,2000,8871043,Head and neck,538,8084155.0,0.5720714472,Incidence,9.69526031154178,6.5,29632.7736101599,72.0,13.3,46.5,6.0646758222229335e-05
Sweden,2001,9804087,Head and neck,514,8104010.0,0.5343774759,Incidence,9.49612942440913,6.5,27259.4806735435,81.14285714285714,13.6,31.825000000000003,5.2427113205865544e-05
Sweden,2002,9804087,Head and neck,552,8131892.0,0.5667692789,Incidence,9.22155824913309,6.8,29957.9387652616,81.14285714285714,14.0,31.825000000000003,5.630304764520969e-05
Sweden,2003,9804087,Head and neck,565,8164251.0,0.5864503619,Incidence,8.91945432965492,6.8,37292.4214343004,81.14285714285714,14.3,31.825000000000003,5.762902521656426e-05
Sweden,2004,9804087,Head and neck,569,8197500.0,0.5872158797,Incidence,8.6377252099159,6.6,42758.2015503417,81.14285714285714,14.7,31.825000000000003,5.8037018315442594e-05
Sweden,2005,9804087,Head and neck,591,8231584.0,0.5893510804,Incidence,8.4242784338573,6.6,43378.6152117149,76.0,14.9,39.4,6.0280980359273415e-05
Sweden,2006,9804087,Head and neck,584,8280916.0,0.574476549,Incidence,8.25715564450449,6.8,46531.6001120572,81.14285714285714,15.2,31.825000000000003,5.956699243623634e-05
Sweden,2007,9804087,Head and neck,603,8348010.0,0.579619695,Incidence,8.09484166609447,6.9,53568.5645523213,81.14285714285714,15.3,36.9,6.150495965590841e-05
Sweden,2008,9804087,Head and neck,692,8420525.0,0.6677671811,Incidence,7.955908814386,7.1,55817.4392710726,81.14285714285714,15.5,31.825000000000003,7.058280610595127e-05
Sweden,2009,9804087,Head and neck,693,8500225.0,0.6553287269,Incidence,7.85892940513784,7.2,46707.8673215418,81.14285714285714,15.6,31.825000000000003,7.068480438067085e-05
Sweden,2010,9381729,Head and neck,722,8578939.0,0.6756076833,Incidence,7.82247575410873,7.3,52542.8274141037,81.0,15.7,33.4,7.695809589042702e-05
Sweden,2011,9804087,Head and neck,768,8646860.0,0.7007330265,Incidence,7.91243933234096,7.3,60379.7748160321,81.14285714285714,15.7,31.825000000000003,7.833467498463956e-05
Sweden,2012,9804087,Head and neck,795,8712116.0,0.7095542624,Incidence,6.6090550437011,7.3,57749.8251328664,81.14285714285714,15.8,31.825000000000003,8.10886284020683e-05
Sweden,2013,9804087,Head and neck,796,8785496.0,0.7064965584,Incidence,6.56222856877152,7.3,60844.2767113975,81.14285714285714,15.8,31.825000000000003,8.119062667678788e-05
Sweden,2014,9804087,Head and neck,867,8868862.0,0.7650295444,Incidence,6.77228861428546,7.2,59583.7140001673,81.14285714285714,15.8,31.825000000000003,8.843250418187826e-05
Sweden,2015,9849349,Head and neck,830,8958387.0,0.7237301005,Incidence,6.30260504424704,7.2,51197.9529341175,84.0,15.9,28.3,8.42695288795229e-05
Sweden,2016,9804087,Head and neck,897,9067690.0,0.7753596922,Incidence,5.69783329212579,7.1,51820.3972482676,81.14285714285714,15.9,31.825000000000003,9.149245242346574e-05
Sweden,2017,9804087,Head and neck,862,9181232.0,0.73841338,Incidence,6.06180356722068,7.1,53300.8587281785,85.0,16.0,31.825000000000003,8.792251280828035e-05
Sweden,2018,9804087,Head and neck,856,9269211.0,0.7289603785,Incidence,6.29086232136503,7.1,54181.9069780904,81.14285714285714,16.1,31.825000000000003,8.731052315996285e-05
Sweden,2019,9804087,Head and neck,889,9335067.0,0.756231715,Incidence,6.06869269595507,7.1,51773.0464558993,85.0,16.1,31.825000000000003,9.067646622570908e-05
Sweden,2020,10368969,Head and neck,917,9370631.0,0.7804812742,Incidence,5.63670790600148,7.5,52653.7565934247,81.14285714285714,16.2,24.1,8.843695067465242e-05
Sweden,2021,9804087,Head and neck,899,9394234.0,0.7666367723,Incidence,7.538011125178941,7.014285714285714,61174.9680215622,85.0,16.3,23.3,9.169644897290493e-05
Sweden,2022,10549347,Head and neck,893,9425727.0,0.7605978989,Incidence,7.538011125178941,7.014285714285714,55296.9371472535,81.14285714285714,16.4,22.7,8.464978922392068e-05
Sweden,2000,8871043,Oesophagus,223,8084155.0,0.2524721632,Incidence,9.69526031154178,6.5,29632.7736101599,72.0,13.3,46.5,2.513796855679766e-05
Sweden,2001,9804087,Oesophagus,254,8104010.0,0.2864957158,Incidence,9.49612942440913,6.5,27259.4806735435,81.14285714285714,13.6,31.825000000000003,2.5907561778774024e-05
